"Genus...1","sp.","subsp....3","Flora Alpina ID","Genus...5","species","subsp....7","Genus...8","Name (Euro+Med)","Collector's ID","Next collection","Leaf","Seed","Cap","Photo","Herb","~2C","n individuals","Repr mode","2C (final)","SD","PLT","SDT","...24"
"65","1","2","124.65.1.2","Serratula","tinctoria","monticola",NA,"Serratula tinctoria subsp. monticola","Oriane Hidalgo 331 (HB Lautaret)",NA,"X",NA,"X","X","X",NA,NA,NA,"3.65","0.00","2.97","2.79",NA
"65","1","1","124.65.1.1","Serratula","tinctoria","tinctoria",NA,"Serratula tinctoria subsp. tinctoria","Manica Balant 48",NA,"X",NA,"X","X","X",NA,NA,NA,"3.58","0.01","2.80","2.71",NA
NA,NA,"0","124","Sigesbeckia","orientalis",NA,"94","Sigesbeckia orientalis","IT-72",NA,"X",NA,NA,NA,NA,"7.50","11","Sexual","7.69","0.08","3.40","2.63",NA
"64","1","0","124.64.1.0","Silybum","marianum",NA,"95","Silybum marianum","Teresa Garnatje 05-2017 (Catalunya)",NA,"X",NA,"X","X","X","2.09",NA,NA,"2.09","0.02","3.51","2.28",NA
"2","2","0","124.2.2.0","Solidago","canadensis",NA,"96","Solidago canadensis","FR-520",NA,"X","X","X","X","X","3.70","10",NA,NA,NA,NA,NA,NA
"2","2","0","124.2.2.0","Solidago","canadensis",NA,NA,"Solidago canadensis","MB 101",NA,"X",NA,NA,NA,NA,NA,NA,NA,"2.26","0.00","3.68","2.88",NA
"2","3","0","124.2.3.0","Solidago","gigantea",NA,NA,"Solidago gigantea","IT-79",NA,"X",NA,NA,NA,NA,"8.43","5",NA,NA,NA,NA,NA,NA
"2","3","0","124.2.3.0","Solidago","gigantea",NA,NA,"Solidago gigantea","MB 102",NA,"X",NA,NA,NA,NA,"3.75",NA,NA,"3.88","0.01","2.67","2.64",NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-111",NA,"X",NA,NA,NA,NA,"2.49",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-116",NA,"X",NA,NA,NA,NA,"2.54",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-139",NA,"X",NA,"X",NA,NA,"2.52",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-204",NA,"X","X",NA,NA,"X","2.55",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-238",NA,"X","X",NA,NA,NA,"2.46",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-251",NA,"X","X",NA,NA,"X","2.51",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-270",NA,"X",NA,NA,NA,"X","2.47",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-285",NA,"X","X",NA,NA,"X","2.52",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-306",NA,"X","X",NA,NA,"X","2.53",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-341",NA,"X","X",NA,NA,NA,"2.46",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-347",NA,"X","X",NA,NA,NA,"2.40",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-82",NA,"X","X",NA,NA,"X","2.49",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-82",NA,"X",NA,NA,NA,NA,"2.50",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","ALPS-99",NA,"X",NA,NA,NA,NA,"2.54",NA,NA,NA,NA,NA,NA,NA
"2","1","0","124.2.1.0","Solidago","virgaurea","ind",NA,"Solidago virgaurea","Luca Pegoraro CH-67",NA,"X",NA,NA,NA,"X","2.53","6",NA,NA,NA,NA,NA,NA
"2","1","2","124.2.1.2","Solidago","virgaurea","minuta",NA,"Solidago virgaurea subsp. minuta","FR-458",NA,"X","X",NA,NA,"X","2.58","8","Sexual",NA,NA,NA,NA,NA
"2","1","2","124.2.1.2","Solidago","virgaurea","minuta",NA,"Solidago virgaurea subsp. minuta","FR-496",NA,"X","X",NA,NA,"X","2.50","2",NA,NA,NA,NA,NA,NA
"2","1","2","124.2.1.2","Solidago","virgaurea","minuta",NA,"Solidago virgaurea subsp. minuta","FR-526",NA,"X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,NA,NA
"2","1","2","124.2.1.2","Solidago","virgaurea","minuta",NA,"Solidago virgaurea subsp. minuta","FR-537, Galibier",NA,"X",NA,NA,"X","X","2.67",NA,NA,"2.56","0.01","2.66","2.51",NA
"2","1","2","124.2.1.2","Solidago","virgaurea","minuta",NA,"Solidago virgaurea subsp. minuta","FR-537, Galibier",NA,"X",NA,NA,NA,NA,"2.67",NA,NA,NA,NA,NA,NA,NA
"2","1","2","124.2.1.2","Solidago","virgaurea","minuta",NA,"Solidago virgaurea subsp. minuta","FR-632",NA,NA,NA,NA,NA,NA,NA,"10","Sexual",NA,NA,NA,NA,NA
"2","1","2","124.2.1.2","Solidago","virgaurea","minuta",NA,"Solidago virgaurea subsp. minuta","MB 81",NA,"X",NA,"X","X","X","2.56","2",NA,NA,NA,NA,NA,NA
"2","1","1","124.2.1.1","Solidago","virgaurea","virgaurea",NA,"Solidago virgaurea subsp. virgaurea","Luca Pegoraro A-97",NA,"X",NA,"X","X","X",NA,NA,NA,"2.52","0.00","2.82","2.08",NA
"88","4","1","124.88.4.1","Sonchus","arvensis","arvensis","97","Sonchus arvensis subsp. arvensis",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","4","2","124.88.4.2","Sonchus","arvensis","uliginosus",NA,"Sonchus arvensis subsp. uliginosus","Oriane Hidalgo 454",NA,"X",NA,NA,NA,NA,NA,NA,NA,"6.39","0.01","2.66","2.30",NA
"88","1","1","124.88.1.1","Sonchus","asper","asper",NA,"Sonchus asper subsp. asper",NA,"CATALUNYA/NIMES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","1","2","124.88.1.2","Sonchus","asper","glaucescens",NA,"Sonchus asper subsp. glaucescens",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2","0","124.88.2.0","Sonchus","oleraceus",NA,NA,"Sonchus oleraceus","Luca Pegoraro IT-42","NIMES","X","X",NA,NA,"X","3.37",NA,"Sexual","3.46","0.01","2.38","3.59",NA
"88","2","0","124.88.2.0","Sonchus","oleraceus",NA,NA,"Sonchus oleraceus","Uk, Jodrell",NA,NA,"X",NA,NA,NA,NA,NA,"Sexual",NA,NA,NA,NA,NA
"88","3","0","124.88.3.0","Sonchus","palustris",NA,NA,"Sonchus palustris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","0","0","124.88","Sonchus","sp.",NA,NA,"Sonchus sp.","Oriane Hidalgo BCN5 - OH 281",NA,"X",NA,NA,NA,NA,"3.63",NA,NA,"3.63","0.03","3.44","2.04",NA
"88","0","0","124.88","Sonchus","tenerrimus",NA,NA,"Sonchus tenerrimus","Oriane Hidalgo BCN2 - OH 279","NIMES","X",NA,NA,NA,NA,"2.45",NA,NA,"2.45","0.09","3.43","2.43",NA
"58","1","0","124.58.1.0","Staehelina","dubia",NA,"98","Staehelina dubia","Oriane Hidalgo 400 & Luca Pegoraro FR-728",NA,"X","X","X","X","X",NA,NA,"Fail?","1.34","0.05","2.81","2.08",NA
"58","1","0","124.58.1.0","Staehelina","dubia",NA,NA,"Staehelina dubia","Rolland DOuzet 05-07-2017 (St Crepin)",NA,"X","X","X","X","X","1.30",NA,"Sexual","1.31","0.01","2.07","2.00",NA
"4","2","0","124.4.2.0","Aster","laevis",NA,"99","Symphyotrichum laeve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","0","124.4.1.0","Aster","novae-angliae",NA,NA,"Symphyotrichum novae-angliae","RBGK 1994-3723",NA,"X",NA,"X","X",NA,"3.45",NA,NA,"3.45","0.00","3.45","2.56",NA
"4","3","0","124.4.3.0","Aster","novi-belgii",NA,NA,"Symphyotrichum novi-belgii","RBGK 2014-1412",NA,"X",NA,"X","X",NA,"4.89",NA,NA,"4.89","0.05","3.08","2.54",NA
"4","0","0","124.4","Aster","pilosus",NA,NA,"Symphyotrichum pilosum","IT-84",NA,"X",NA,"X","X","X","3.93","8",NA,"3.83","0.09","3.40","3.64",NA
"4","4","0","124.4.4.0","Aster","squamatus",NA,NA,"Symphyotrichum squamatum","MB 128",NA,"X","X",NA,NA,NA,NA,NA,"Sexual","3.26","0.01","2.40","1.74",NA
"35","6","0","124.35.6.0","Tanacetum","balsamita",NA,"100","Tanacetum balsamita",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","5","0","124.35.5.0","Tanacetum","cinerariifolium",NA,NA,"Tanacetum cinerariifolium",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","ALPS-163",NA,"X",NA,"X",NA,"X","21.74",NA,NA,"20.90","0.11","2.07","1.90",NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","ALPS-300",NA,"X","X",NA,NA,NA,"19.78",NA,NA,NA,NA,NA,NA,NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","CH-3",NA,"X",NA,NA,NA,NA,"21.49","7",NA,NA,NA,NA,NA,NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","CH-38",NA,"X",NA,NA,NA,NA,"20.93","7",NA,NA,NA,NA,NA,NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","CH-8",NA,"X",NA,NA,NA,"X","21.69","5",NA,NA,NA,NA,NA,NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","FR-429",NA,"X",NA,NA,"X","X","20.84","4",NA,NA,NA,NA,NA,NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","Luca Pegoraro A-11",NA,"X","X",NA,NA,NA,"20.83","5","Sexual/Apomictic?","21.39","0.03","2.85","2.68",NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","OH 472",NA,"X",NA,"X","X","X","22.06","1",NA,NA,NA,NA,NA,NA
"35","2","0","124.35.2.0","Tanacetum","corymbosum","ind",NA,"Tanacetum corymbosum","Oriane Hidalgo 444",NA,"X",NA,"X","X","X",NA,NA,NA,"21.01","0.21","3.40","2.38",NA
"35","2","1","124.35.2.1","Tanacetum","corymbosum","corymbosum",NA,"Tanacetum corymbosum subsp. corymbosum",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2","2","124.35.2.2","Tanacetum","corymbosum","clusii",NA,"Tanacetum corymbosum subsp. subcorymbosum","Luca Pegoraro IT-57",NA,"X",NA,"X",NA,"X","21.67","7",NA,"21.45","0.05","2.45","2.51",NA
"35","2","2","124.35.2.2","Tanacetum","corymbosum","clusii",NA,"Tanacetum corymbosum subsp. subcorymbosum","Luca Pegoraro IT-69",NA,"X",NA,NA,NA,"X","21.43","3",NA,NA,NA,NA,NA,NA
"35","2","2","124.35.2.2","Tanacetum","corymbosum","clusii",NA,"Tanacetum corymbosum subsp. subcorymbosum","Oriane Hidalgo 335 (HB Lautaret)",NA,NA,NA,"X","X",NA,"16.96",NA,NA,NA,NA,NA,NA,NA
"35","4","0","124.35.4.0","Tanacetum","macrophyllum",NA,NA,"Tanacetum macrophyllum","Oriane Hidalgo 323 (HB Lautaret)",NA,"X",NA,"X","X",NA,"10.45",NA,"Sexual","10.45","0.07","2.41","1.99",NA
"35","3","0","124.35.3.0","Tanacetum","parthenium",NA,NA,"Tanacetum parthenium","CH-170",NA,"X","X","X","X","X","4.53","16","Sexual","4.77","0.00","2.32","2.97",NA
"35","3","0","124.35.3.0","Tanacetum","parthenium",NA,NA,"Tanacetum parthenium","Oriane Hidalgo 401 (leg. Maarten Christenhusz, UK)",NA,NA,NA,"X","X","X",NA,NA,NA,"4.85","0.05","2.75","2.30",NA
"35","1","0","124.35.1.0","Tanacetum","vulgare",NA,NA,"Tanacetum vulgare","FR-446 = FR622",NA,"X","X","X","X","X","15.60",NA,"Fail","15.49","0.18","2.17","2.73",NA
"35","1","0","124.35.1.0","Tanacetum","vulgare",NA,NA,"Tanacetum vulgare","FR-530, JB Lautaret",NA,"X",NA,NA,NA,NA,"10.50",NA,NA,"10.49","0.01","3.05","2.79",NA
"35","1","0","124.35.1.0","Tanacetum","vulgare",NA,NA,"Tanacetum vulgare","Oriane Hidalgo 2017-21 (Patagonia)",NA,"X",NA,"X","X","X","10.32",NA,NA,NA,NA,NA,NA,NA
"93","14","0","124.93.14.0","Taraxacum","aquilonare",NA,"101","Taraxacum aquilonare","Luca Pegoraro CH-86; check ID",NA,"X",NA,NA,"X","X",NA,NA,NA,"5.38","0.01","3.55","1.86",NA
"93","0","0","124.93.0.0","Taraxacum","carinthiacum",NA,NA,"Taraxacum carinthiacum","Luca Pegoraro A-80",NA,"X","X","X","X","X","3.24","6",NA,"3.53","0.03","5.58","3.81",NA
"93","0","0","124.93.0.0","Taraxacum","carinthiacum",NA,NA,"Taraxacum carinthiacum","Luca Pegoraro A-83",NA,"X","?","X","X","X",NA,NA,NA,"4.71","0.03","3.71","2.37",NA
"93","1","0","124.93.1.0","Taraxacum","handelii",NA,NA,"Taraxacum handelii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","5","0","124.93.5.0","Taraxacum","obovatum",NA,NA,"Taraxacum obovatum","FR-542, Galibier","NIMES","X",NA,NA,NA,"X","2.90",NA,NA,"2.91","0.00","3.47","2.69",NA
"93","3","0","124.93.3.0","Taraxacum","pacheri",NA,NA,"Taraxacum pacheri","Luca Pegoraro A-81",NA,"X",NA,"X","X","X",NA,NA,NA,"4.71","0.03","4.85","3.58",NA
"93","2","0","124.93.2.0","Taraxacum","reichenbachii",NA,NA,"Taraxacum reichenbachii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","4","0","124.93.4.0","Taraxacum","schroeterianum",NA,NA,"Taraxacum schroeterianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","9","0","124.93.9.0","Taraxacum","alpestre aggr.",NA,NA,"Taraxacum sect. Alpestria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","8","0","124.93.8.0","Taraxacum","alpinum aggr.",NA,NA,"Taraxacum sect. Alpina","FR-717",NA,"X","X","X","X","X","3.92","12.00",NA,"3.92","0.01","3.43","2.85",NA
"93","8","0","124.93.8.0","Taraxacum","alpinum aggr.",NA,NA,"Taraxacum sect. Alpina","FR-717",NA,"X","X",NA,NA,"X","14.73",NA,NA,NA,NA,NA,NA,NA
"93","8","0","124.93.8.0","Taraxacum","alpinum aggr.",NA,NA,"Taraxacum sect. Alpina","Oriane Hidalgo 329 (HB Lautaret)",NA,"X",NA,"X","X","X","3.13",NA,NA,"3.09","0.01","3.94","2.58",NA
"93","6","0","124.93.6.0","Taraxacum","ceratophorum aggr.",NA,NA,"Taraxacum sect. Borealia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","11","0","124.93.11.0","Taraxacum","cucullatum aggr.",NA,NA,"Taraxacum sect. Cucullata","FR-559, Galibier",NA,"X",NA,"X","X","X","3.32",NA,NA,"3.36","0.04","3.27","2.38",NA
"93","13","0","124.93.13.0","Taraxacum","laevigatum aggr.",NA,NA,"Taraxacum sect. Erythrosperma",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","10","0","124.93.10.0","Taraxacum","fontanum aggr.",NA,NA,"Taraxacum sect. Fontana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","7","0","124.93.7.0","Taraxacum","palustre aggr.",NA,NA,"Taraxacum sect. Palustria",NA,"CATALUNYA/UK PAUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","12","0","124.93.12.0","Taraxacum","dissectum",NA,NA,"Taraxacum sect. Taraxacum","OH 529, Pyrenees","CATALUNYA","X",NA,NA,NA,NA,NA,NA,NA,"2.21","0.01","4.47","4.00",NA
"93","15","0","124.93.15.0","Taraxacum","officinale aggr.",NA,NA,"Taraxacum sect. Taraxacum","ALPS-32",NA,"X",NA,NA,NA,NA,"4.89",NA,NA,NA,NA,NA,NA,NA
"93","15","0","124.93.15.0","Taraxacum","officinale aggr.",NA,NA,"Taraxacum sect. Taraxacum","Ceske Budejovice",NA,NA,"X",NA,NA,NA,NA,NA,"Apomictic",NA,NA,NA,NA,NA
"93","15","0","124.93.15.0","Taraxacum","officinale aggr.",NA,NA,"Taraxacum sect. Taraxacum","CH-18",NA,"X","X",NA,NA,"X","14.73","5",NA,"2.85","0.03","4.04","3.06",NA
"93","15","0","124.93.15.0","Taraxacum","officinale aggr.",NA,NA,"Taraxacum sect. Taraxacum","FR-402",NA,NA,"X",NA,NA,NA,NA,NA,"Apomictic",NA,NA,NA,NA,NA
"93","15","0","124.93.15.0","Taraxacum","officinale aggr.",NA,NA,"Taraxacum sect. Taraxacum","JdV 342 (Alps)",NA,"X",NA,NA,NA,"X","2.73",NA,NA,"2.73","0.03","2.61","1.86",NA
"93","15","0","124.93.15.0","Taraxacum","officinale aggr.",NA,NA,"Taraxacum sect. Taraxacum","Luca Pegoraro IT-10",NA,"X",NA,NA,NA,NA,"2.79","10",NA,"3.23","0.04","4.08","3.46",NA
"93","15","0","124.93.15.0","Taraxacum","officinale aggr.",NA,NA,"Taraxacum sect. Taraxacum","Luca Pegoraro IT-18",NA,"X","X",NA,NA,NA,"3.16","10","Apomictic",NA,NA,NA,NA,NA
"93","15","0","124.93.15.0","Taraxacum","officinale aggr.",NA,NA,"Taraxacum sect. Taraxacum","MSB 0492049",NA,"X","X","X","X","X","2.54",NA,NA,NA,NA,NA,NA,NA
"93","0","0","124.93","Taraxacum","sp.",NA,NA,"Taraxacum sp.","FR-455",NA,"X",NA,NA,NA,NA,"2.91","17",NA,NA,NA,NA,NA,NA
"93","0","0","124.93","Taraxacum","sp.",NA,NA,"Taraxacum sp.","FR-474",NA,"X",NA,NA,NA,NA,"2.91",NA,NA,NA,NA,NA,NA,NA
"93","0","0","124.93","Taraxacum","sp.",NA,NA,"Taraxacum sp.","FR-543",NA,"X",NA,NA,NA,NA,"3.82","5",NA,"3.58","0.51","3.89","3.06",NA
"93","0","0","124.93","Taraxacum","sp.",NA,NA,"Taraxacum sp.","FR-558",NA,"X",NA,NA,NA,NA,"4.50","4",NA,"4.21","0.20","4.85","2.85",NA
"93","0","0","124.93","Taraxacum","sp.",NA,NA,"Taraxacum sp.","FR-639",NA,"X",NA,NA,NA,NA,"3.21","10",NA,NA,NA,NA,NA,NA
"93","0","0","124.93","Taraxacum","sp.",NA,NA,"Taraxacum sp.","FR-670",NA,"X",NA,NA,NA,NA,"4.03","8",NA,"4.06","0.05","3.16","1.85",NA
"93","0","0","124.93","Taraxacum","sp.",NA,NA,"Taraxacum sp.","Luca Pegoraro A-90",NA,"X",NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA
"93","0","0","124.93","Taraxacum","sp.",NA,NA,"Taraxacum sp.","Luca Pegoraro CH-91",NA,"X",NA,NA,"X","X",NA,NA,NA,"4.05","0.02","3.63","2.09",NA
"93","0","0","124.93","Taraxacum","venustum",NA,NA,"Taraxacum venustum","Luca Pegoraro A-79",NA,"X","X","X","X","X",NA,NA,NA,"4.61","0.01","3.37","2.64",NA
"20","1","0","124.20.1.0","Telekia","speciosa",NA,NA,"Telekia speciosa","Luca Pegoraro IT-68",NA,"X",NA,NA,NA,"X","2.95","13",NA,"2.87","0.00","3.09","2.38",NA
"20","1","0","124.20.1.0","Telekia","speciosa",NA,"102","Telekia speciosa","Manica Balant 56/OH 487",NA,"X","X","X","X","X",NA,NA,"Sexual","2.83","0.02","3.24","2.62",NA
"20","1","0","124.20.1.0","Telekia","speciosa",NA,NA,"Telekia speciosa","RBGK 1994-467",NA,"X",NA,"X","X",NA,"3.00",NA,NA,"3.00","0.00","2.45","1.89",NA
"49","5","0","124.49.5.0","Tephroseris","balbisiana",NA,"103","Tephroseris balbisiana","Luca Pegoraro IT-2",NA,"X",NA,NA,NA,"X","11.38","10",NA,"11.49","0.06","2.59","2.75",NA
"49","7","0","124.49.7.0","Tephroseris","crispa",NA,NA,"Tephroseris crispa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","6","1","124.49.6.1","Tephroseris","helenitis","helenitis",NA,"Tephroseris helenitis subsp. helenitis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","6","2","124.49.6.2","Tephroseris","helenitis","salisburgensis",NA,"Tephroseris helenitis subsp. salisburgensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","1","0","124.49.1.0","Tephroseris","integrifolia",NA,NA,"Tephroseris integrifolia","Luca Pegoraro A-38",NA,"X","X","X","X","X","9.56","6","Sexual","10.34","0.09","3.47","3.04",NA
"49","4","0","124.49.4.0","Tephroseris","aurantiaca",NA,NA,"Tephroseris integrifolia subsp. aurantiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","3","0","124.49.3.0","Tephroseris","capitata",NA,NA,"Tephroseris integrifolia subsp. capitata","Oriane Hidalgo (HB Lautaret) check id",NA,"X","X","X","X","X","17.23",NA,"Sexual","17.23","0.22","2.87","2.53",NA
"49","2","0","124.49.2.0","Tephroseris","serpentini",NA,NA,"Tephroseris integrifolia subsp. serpentini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","9","0","124.49.9.0","Tephroseris","longifolia",NA,NA,"Tephroseris longifolia","Luca Pegoraro IT-49 (check ID)",NA,"X",NA,NA,NA,"X","11.04","10","Fail","11.30","0.02","2.43","2.15",NA
"49","10","0","124.49.10.0","Tephroseris","tenuifolia",NA,NA,"Tephroseris longifolia subsp. gaudinii","FR-589, JB Lautaret",NA,"X","X",NA,NA,NA,"4.19",NA,"Sexual","4.24","0.01","3.55","2.47",NA
"49","8","0","124.49.8.0","Tephroseris","pseudocrispa",NA,NA,"Tephroseris longifolia subsp. pseudocrispa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","1","0","124.99.1.0","Hieracium","staticifolium",NA,NA,"Tolpis staticifolia","ALPS-129",NA,"X","X",NA,NA,"X","16.53",NA,NA,NA,NA,NA,NA,NA
"99","1","0","124.99.1.0","Hieracium","staticifolium",NA,NA,"Tolpis staticifolia","ALPS-218",NA,"X","X",NA,NA,"X","5.20",NA,NA,NA,NA,NA,NA,NA
"99","1","0","124.99.1.0","Hieracium","staticifolium",NA,NA,"Tolpis staticifolia","ALPS-240",NA,"X","X",NA,NA,"X","5.06",NA,NA,NA,NA,NA,NA,NA
"99","1","0","124.99.1.0","Hieracium","staticifolium",NA,NA,"Tolpis staticifolia","ALPS-342",NA,"X","X",NA,NA,"X","5.09",NA,NA,NA,NA,NA,NA,NA
"99","1","0","124.99.1.0","Hieracium","staticifolium",NA,NA,"Tolpis staticifolia","ALPS-70",NA,"X","X",NA,NA,"X","3.92",NA,NA,NA,NA,NA,NA,NA
"99","1","0","124.99.1.0","Hieracium","staticifolium",NA,NA,"Tolpis staticifolia","CH-144",NA,"X",NA,NA,NA,NA,"5.09","12",NA,NA,NA,NA,NA,NA
"99","1","0","124.99.1.0","Hieracium","staticifolium",NA,"104","Tolpis staticifolia","FR-430",NA,"X",NA,"X","X","X","5.18",NA,NA,"5.31","0.18","3.16","2.79",NA
"99","1","0","124.99.1.0","Hieracium","staticifolium",NA,NA,"Tolpis staticifolia","Luca Pegoraro CH-80",NA,"X",NA,NA,NA,NA,"5.12","6",NA,NA,NA,NA,NA,NA
"86","2","0","124.86.2.0","Tragopogon","crocifolius",NA,"105","Tragopogon crocifolius","OH 518","CATALUNYA","X","X",NA,NA,NA,NA,NA,"Sexual","4.76","0.02","2.29","2.04",NA
"86","3","0","124.86.3.0","Tragopogon","dubius",NA,NA,"Tragopogon dubius","FR-722",NA,"X","X",NA,"X","X","4.96","7","Sexual","4.96","0.01","3.00","2.02",NA
"86","3","0","124.86.3.0","Tragopogon","dubius",NA,NA,"Tragopogon dubius","Oriane Hidalgo 403 (Alpes)",NA,"X",NA,"X","X","X",NA,NA,NA,"5.48","0.01","2.36","1.81",NA
"86","1","2","124.86.1.2","Tragopogon","porrifolius","australis",NA,"Tragopogon porrifolius","Oriane Hidalgo 361 (Nîmes)","CATALUNYA, NIMES",NA,NA,"X","X","X",NA,NA,NA,NA,NA,NA,NA,NA
"86","1","1","124.86.1.1","Tragopogon","porrifolius","porrifolius",NA,"Tragopogon porrifolius subsp. porrifolius","Maarten Christenhusz (Garden, UK)",NA,"X",NA,"X","X","X","6.30",NA,NA,"6.30","0.04","1.81","2.41",NA
"86","4","0","124.86.4.0","Tragopogon","pratensis","ind",NA,"Tragopogon pratensis","ALPS-112",NA,"X",NA,"X",NA,NA,"5.29",NA,NA,"5.57","0.03","2.04","1.62",NA
"86","4","0","124.86.4.0","Tragopogon","pratensis","ind",NA,"Tragopogon pratensis","ALPS-16a",NA,"X",NA,NA,NA,NA,"5.28",NA,NA,NA,NA,NA,NA,NA
"86","4","0","124.86.4.0","Tragopogon","pratensis","ind",NA,"Tragopogon pratensis","ALPS-179",NA,"X",NA,NA,NA,NA,"5.15",NA,NA,NA,NA,NA,NA,NA
